Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2], label
179953078171505,0.004682282,-0.06269188,0.04371413,6.656084,-1.3958622,-2.0375278,5
179953098171505,-0.017308867,-0.024207368,-0.05524604,4.8915033,-1.4533248,-5.1093826,5
179953118171505,0.0077366084,-0.018709581,0.026609901,4.948966,-1.201926,2.4541316,5
179953138171505,-0.0063132923,0.043598674,-0.027757106,4.948966,-1.201926,2.4541316,5
179953158171505,-0.003258966,-0.013211794,-0.00026816985,5.8947043,-1.5490957,-6.002447,5
179953178171505,-0.0008155051,-0.03398121,-0.002711631,9.253872,-0.05506832,-1.4916332,5
179953198171505,-0.009367619,-0.05963755,-0.028978836,17.82777,0.44533512,4.1373067,5
179953218171505,-0.0038698313,-0.05719409,0.021722978,14.073547,0.5123748,-0.44294083,5
179953238171505,-0.005702427,0.022218391,-0.025924511,4.0391417,-3.1149516,-4.7622128,5
179953258171505,-0.008756753,0.025272716,-0.02470278,6.012024,-0.30646718,-1.9369683,5
179953278171505,-0.015476271,0.034435697,-0.05463518,5.4565525,-1.1492519,-0.9337672,5
179953298171505,0.0034605516,-0.01993131,0.05104451,6.5794673,-1.2258687,3.0718546,5
179953318171505,-0.011200215,-0.01748785,-0.05463518,6.4358106,0.06943397,-4.537151,5
179953338171505,-0.01791973,-0.1115611,0.004007887,11.425479,-1.2186859,-3.7326744,5
179953358171505,0.006514878,-0.039479,0.06631614,13.0655575,0.9984126,2.2554069,5
179953378171505,-0.033802226,0.005725029,-0.124273814,15.7327795,0.36392978,5.8611846,5
179953398171505,0.009569204,-0.01993131,0.07853345,7.805336,-1.7190893,0.40223816,5
179953418171838,-0.02219579,0.08758097,-0.028367972,6.016813,-0.96489275,-2.971295,5
179953438171838,-0.021584922,-0.057804953,-0.027757106,6.016813,-0.96489275,-2.971295,5
179953458171838,-0.0075350227,-0.0009944886,0.014392597,8.813326,-1.4509305,-0.29928434,5
179953478171838,-0.011200215,-0.078574374,0.035772882,8.631361,-0.09337672,-5.6600657,5
179953498171838,-0.031969633,-0.057804953,-0.030200567,10.541992,-0.57223165,2.9952378,5
179953518171504,-0.016698001,0.017331468,-0.034476623,16.896397,0.6608198,2.6145482,5
179953538171504,-0.017308867,0.013666277,0.028442496,14.193261,1.5993756,1.1253091,5
179953558171504,-0.04235434,0.042376947,-0.067463346,6.6153812,-2.5020173,-1.4221992,5
179953578171504,-0.009978484,-0.022374773,0.05104451,6.708758,-0.08619389,0.37350687,5
179953598171504,-0.02463925,0.038711753,-0.012485474,7.4222517,-0.11492519,-1.6257126,5
179953618171504,-0.027693577,-0.07185486,0.017446922,7.292961,-0.6895511,1.462902,5
179953638171504,-0.024028385,0.0020598376,0.04737932,9.091062,0.679974,-1.9848539,5
179953658171504,-0.030137038,-0.009546602,-0.017372396,8.909097,-1.1372806,-3.476487,5
179953678171504,-0.018530598,-0.03642467,0.08158778,11.992923,-0.42378664,1.647261,5
179953698171504,-0.039910883,-0.026039964,-0.008820283,18.617882,0.9984126,2.0902019,5
179953718171504,-0.030137038,-0.095678605,0.047990184,7.8795586,-1.9010541,-2.360755,5
179953738171504,-0.02708271,0.03015964,0.010116539,5.322473,-1.5059988,-1.4198049,5
179953758171504,-0.03624569,0.008779355,0.004007887,9.629773,1.7406378,1.5131817,5
179953778171504,-0.031969633,0.021607526,-0.003322496,8.150111,-1.2546,-2.892284,5
179953798171504,-0.02463925,-0.027261693,0.036383744,7.474926,-0.7733508,-2.4852571,5
179953818171504,-0.03441309,-0.0816287,0.04554672,8.961771,-0.8978531,1.1779832,5
179953838171504,-0.039300013,-0.051696304,-0.0100420145,15.289839,-0.076616794,-0.9337672,5
179953858171504,-0.01303281,-0.03642467,0.07914431,17.358492,2.4062462,2.535537,5
179953878171504,-0.05151732,0.05153992,-0.08151324,9.8548355,-2.3344178,2.3942747,5
179953898171504,-0.021584922,0.0888027,0.023555575,4.14449,-1.7621863,-0.9313729,5
179953918171804,-0.04235434,-0.046198517,-0.019815857,5.873156,-0.50040346,-1.3072741,5
179953938171804,-0.027693577,-0.054139767,0.0705922,8.889942,-0.8571504,3.2370596,5
179953958171804,-0.042965207,-0.02909429,-0.025313644,10.101445,0.13168511,-0.035914123,5
179953978171804,-0.035634823,-0.12622187,0.03271855,10.513261,-0.4070267,-4.0343533,5
179953998171804,-0.03746742,0.12545462,-0.016150665,15.840522,0.6608198,3.397476,5
179954018171470,-0.031358767,0.005725029,0.046157587,19.453484,0.15562786,5.643306,5
179954038171470,-0.043576073,0.033824828,-0.020426724,10.570724,0.54350036,-0.4932206,5
179954058171470,-0.039910883,0.029548774,-0.015539801,4.532362,-3.5004299,-3.912245,5
179954078171470,-0.026471846,-0.10606331,0.10357892,8.92825,0.102953814,2.6241252,5
179954098171470,-0.058847703,0.014888008,-0.1035044,7.563514,0.48124924,1.1612233,5
179954118171470,-0.027693577,-0.091402546,0.07914431,8.209969,-2.9090438,-3.806897,5
179954138171470,-0.035634823,0.019774929,0.027220767,8.013638,-0.46927786,-1.9680939,5
179954158171470,-0.054571647,0.027716177,-0.08701103,12.038414,-0.56265455,-0.9768641,5
179954178171470,-0.02586098,0.03626829,0.029053362,18.337751,1.2474172,2.9665065,5
179954198171470,-0.030747902,0.08452665,0.017446922,12.869227,-0.2657645,1.960911,5
179954218171470,-0.046019536,-0.03398121,-0.018594127,4.2019525,-2.7294734,-4.6999617,5
179954238171470,-0.028915307,-0.043144193,0.0058404827,7.170853,-0.70631105,-2.4349775,5
179954258171470,-0.02463925,-0.03398121,0.039438073,8.736709,0.51955765,4.0966043,5
179954278171603,-0.05518251,-0.019320445,-0.06501988,9.107821,-0.84039044,0.42139238,5
179954298171603,-0.021584922,0.08025059,0.03271855,7.3312693,-1.2665714,-5.1045938,5
179954318171603,-0.02952617,0.10651779,-0.04425047,7.448589,-1.7238779,0.62251145,5
179954338171603,-0.04052175,0.021607526,-0.050969984,18.218037,1.0702409,5.4924664,5
179954358171603,-0.019141462,0.0014489724,0.060818356,17.020899,1.4078336,0.44054657,5
179954378171603,-0.02952617,-0.06452447,-0.03203316,6.0455437,-2.4972286,-1.9273912,5
179954398171603,-0.02586098,-0.01748785,-0.01309634,7.678439,0.1987248,0.3974496,5
179954418171903,-0.030747902,0.044820406,-0.021037588,7.448589,-1.3551595,0.5554718,5
179954438171903,-0.012421944,0.028937908,0.019890383,9.215564,-0.42378664,2.3679378,5
179954458171903,-0.02586098,0.09002443,-0.09128709,8.865999,0.45012367,-1.7669748,5
179954478171903,-0.017308867,-0.0089357365,0.0058404827,11.698426,-1.6281068,-3.7925313,5
179954498171903,0.0004062254,-0.01748785,0.0724248,18.165363,1.4365649,5.317684,5
179954518171603,-0.02463925,-0.020542176,-0.07662633,16.10868,0.32083282,4.573065,5
179954538171603,-0.005702427,-0.033370346,0.02783163,6.639324,-2.6504622,-3.5914123,5
179954558171603,-0.01791973,0.08635924,-0.021037588,3.2202997,-1.9585168,-5.1045938,5
179954578171603,-0.0038698313,-0.0028270844,-0.0045442265,8.940222,0.117319465,6.158075,5
179954598171603,-0.01303281,0.08269405,-0.05830037,10.8149395,-0.12689656,4.800521,5
179954618171603,-0.0020372355,-0.0016053538,0.0033970214,8.207574,-1.1971374,-4.98488,5
179954638171603,0.008958339,-0.035202943,0.03699461,7.3240867,-1.0582695,-1.23784,5
179954658171603,-0.012421944,0.027105313,-0.073571995,19.455877,0.8284191,2.5092,5
179954678171603,0.0052931476,-0.015655255,0.031496823,16.630632,1.1492519,2.743839,5
179954698171603,0.008958339,0.08269405,-0.012485474,8.482916,-1.9848539,-0.28970724,5
179954718171603,0.005904013,0.016109737,-0.012485474,5.0231886,-1.3192455,-2.7055306,5
179954738171603,0.0034605516,0.006335894,-0.028367972,7.7239304,0.1340794,0.9888355,5
179954758171603,0.0114018,0.003281568,-0.003322496,9.091062,-1.0247496,2.3583608,5
179954778171603,0.01384526,-0.013211794,0.010727405,10.637763,0.05506832,-2.1045675,5
179954798171603,0.0114018,0.025272716,-0.0039333613,9.024022,-0.5554718,-2.6337023,5
179954818171603,0.006514878,0.086970106,-0.030200567,12.9314785,-0.31843856,2.9569294,5
179954838171603,0.016899588,0.061313767,0.006451348,17.971426,1.1133378,3.6871831,5
179954858171603,0.024840835,0.025883583,0.054709703,11.973768,0.5027977,-0.071828246,5
179954878171469,-0.014865406,-0.00038362335,-0.08090238,6.4860907,-2.5139885,-0.9217958,5
179954898171469,0.02789516,-0.038257267,0.07975518,7.0966306,0.05506832,3.1173458,5
179954918171769,0.018121317,0.068033285,0.0033970214,5.5954204,-0.5794145,-0.4166038,5
179954938171769,-0.003258966,0.019774929,-0.041807007,10.055954,-0.25139886,0.12689656,5
179954958171769,0.016288722,0.053983383,0.046768457,9.802161,-0.07901107,0.505192,5
179954978171769,0.018732183,-0.016876986,0.035772882,13.716801,-0.13168511,-0.08858817,5
179954998171769,0.008347473,-0.02665083,-0.0021007655,15.50293,1.5131817,1.489239,5
179955018171469,-0.002648101,0.019164065,-0.020426724,7.848433,-1.4006507,0.2944958,5
179955038171469,0.02789516,-0.004048815,0.07975518,4.070267,-1.4485363,-2.971295,5
179955058171469,0.0034605516,0.086970106,-0.046083067,6.7925577,-0.8667275,-0.67279124,5
179955078171469,0.015066991,-0.043144193,0.044324994,7.2211328,-0.33759275,4.5012364,5
179955098171469,0.009569204,-0.016876986,0.033940285,9.759064,-0.53392327,1.3096683,5
179955118171469,0.012012665,-0.025429098,0.022333845,9.759064,-0.21069619,-5.463735,5
179955138171469,0.02178651,-0.024207368,0.06998133,8.91149,-0.8978531,2.5475085,5
179955158171469,-0.02219579,0.04054435,-0.08456758,16.14699,-0.35435268,3.6177492,5
179955178171469,0.029116891,-0.020542176,0.12068315,8.461368,-1.3743137,-2.6959534,5
179955198171469,0.012012665,0.058870304,0.008894809,4.192375,-2.9665065,-0.65124273,5
179955218171469,-0.005702427,-0.090180814,-0.0014899004,7.580274,0.090982445,2.5834224,5
179955238171469,0.005904013,-0.0046596797,0.046768457,5.9856873,-2.0351336,-0.37590113,5
179955258171469,-0.005702427,-0.00038362335,-0.011263744,7.345635,-0.37350687,-4.5251794,5
179955278171469,-0.014865406,0.0643681,-0.049748253,8.662486,0.06464542,0.46927786,5
179955298171469,0.028506028,-0.028483424,0.14084171,11.921094,-1.9920366,-1.7143008,5
179955318171469,-0.016087135,0.04787473,-0.093730554,17.202864,3.0981915,3.8667538,5
179955338171469,-0.0014263703,-0.10056552,0.01500346,10.482135,-1.7621863,1.5083932,5
179955358171469,0.014456126,0.028937908,0.0846421,6.5651016,-1.9178141,-1.4365649,5
179955378171469,-0.008756753,-0.0089357365,-0.041807007,4.9968514,-1.498816,-2.403852,5
179955398171469,0.0004062254,-0.021763906,0.03699461,7.59464,-0.51955765,4.723904,5
179955418171769,-0.009978484,0.061924633,-0.036920086,12.950632,1.0726352,-0.105348095,5
179955438171769,0.008958339,-0.06269188,0.06265095,10.589877,-0.15323359,-4.913052,5
179955458171769,-0.008756753,0.056426845,-0.033865757,9.718362,-0.86912173,3.3112822,5
179955478171769,-0.013643675,-0.029705154,-0.021037588,17.135824,0.600963,2.0925963,5
179955498171769,0.0077366084,0.0020598376,0.052266244,17.135824,0.600963,2.0925963,5
179955518171469,-0.005702427,0.00022724188,-0.0063768225,5.260222,-2.0087965,-2.0590763,5
179955538171469,-0.019141462,-0.026039964,-0.025313644,8.458973,0.5770202,0.5865973,5
179955558171469,0.0004062254,0.006335894,0.03210769,5.995264,-1.3862851,-2.597788,5
179955578171469,-0.0014263703,-0.0046596797,0.029053362,7.0439563,-1.0391153,-0.8930645,5
179955598171469,-0.030137038,0.025883583,-0.07662633,8.966559,-0.09577099,-0.66321415,5
179955618171469,-0.0014263703,-0.040089864,0.054098837,11.176475,-0.8379962,-3.0910087,5
179955638171469,-0.010589349,0.012444546,-0.0063768225,14.959429,0.84039044,1.9561225,5
179955658171469,-0.019752327,-0.03398121,-0.0069876877,12.074327,-1.1013664,1.7143008,5
179955678171469,-0.009367619,0.035046563,0.03699461,12.074327,-1.1013664,1.7143008,5
179955698171469,-0.01791973,0.046042137,-0.019815857,6.2251143,-1.3838909,-2.0087965,5
179955718171469,-0.009367619,0.00022724188,0.02294471,6.378348,-0.24421602,4.4461684,5
179955738171469,-0.02463925,0.01061195,-0.031422295,8.341654,-1.4748733,-0.8236305,5
179955758171469,-0.008145888,-0.05719409,0.035772882,9.165284,-0.22745611,-3.1508656,5
179955778171469,-0.020974059,0.01061195,-0.045472197,9.093455,-0.8643332,-0.8140534,5
179955798171469,-0.005091562,-0.062081013,0.05898576,19.084764,0.34716985,2.5115943,5
179955818171469,-0.01791973,0.016720604,-0.01309634,16.609085,2.7845416,1.6783867,5
179955838171469,-0.025250115,-0.011990063,-0.07112854,6.591439,-4.051113,-4.4318027,5
179955858171469,0.010180069,0.008779355,0.10907671,5.5451403,-1.5754328,-0.6656084,5
179955878171469,-0.035634823,0.08513751,-0.1035044,6.136526,-0.600963,-1.9920366,5
179955898171469,-0.003258966,-0.07918524,0.05593143,7.1325445,-1.175589,0.94573855,5
179955918171769,-0.0075350227,0.044820406,-0.01187461,7.953781,-0.50758624,-4.1588554,5
179955938171769,-0.014865406,-0.13294138,0.010116539,7.805336,-2.1213274,-5.6792197,5
179955958171769,-0.010589349,0.008168491,0.016836058,11.332103,-0.14126222,2.5235655,5
179955978171769,-0.013643675,0.078417994,-0.05035912,17.360888,-0.16281068,3.3160706,5
179955998171769,0.004071417,0.0038924334,0.0846421,10.290593,-0.28970724,-0.8044763,5
179956018171469,-0.02463925,0.08513751,-0.07845892,6.7398834,-1.5395187,-2.5522969,5
179956038171469,-0.0044806967,-0.10850678,0.039438073,9.909904,1.1684061,3.6464806,5
179956058171469,-0.0075350227,0.03626829,-0.020426724,8.286585,-0.45970076,0.2370332,5
179956078171469,-0.008756753,-0.048031114,0.0076730787,9.797373,-1.0247496,-1.8220432,5
179956098171469,-0.002648101,0.02099666,0.021112114,8.61939,0.10774237,-1.1420691,5
179956118171469,-0.009978484,0.0607029,-0.05463518,9.364009,-2.3679378,-3.6033835,5
179956138171469,-0.005702427,-0.03581381,0.046768457,13.9466505,0.35674694,2.796513,5
179956158171469,-0.0069241575,0.030770505,-0.026535375,9.70639,-1.6879637,2.2530127,5
179956178171469,-0.0038698313,-0.08407216,0.0058404827,6.6249585,-1.9034485,-3.4238129,5
179956198171469,-0.01425454,0.010001087,-0.033254895,7.678439,-0.95531565,-0.98404694,5
179956218171469,0.004071417,0.015498873,0.019890383,8.336864,-0.5985687,4.4629283,5
179956238171469,0.002238821,0.0020598376,0.0052296175,9.447808,0.31125572,-0.15323359,5
179956258171469,-0.016698001,0.03626829,-0.08029152,9.076695,-1.515576,-6.6776323,5
179956278171469,0.01384526,-0.03153775,0.099302866,10.925076,-1.1875603,3.1077688,5
179956298171469,-0.009978484,0.04420954,-0.066241615,17.846924,0.8356019,4.355186,5
179956318171469,-0.003258966,-0.057804953,-0.005765957,15.725597,0.4740664,-0.6703969,5
179956338171469,0.004071417,0.010001087,0.043103263,5.087834,-2.82285,-2.516383,5
179956358171469,-0.003258966,-0.0058814106,-0.01187461,5.3679643,-1.2617828,0.5123748,5
179956378171469,-0.0008155051,0.01061195,-0.011263744,7.4366174,-0.5602603,-0.77574503,5
179956398171469,0.014456126,0.015498873,0.039438073,8.164477,-0.06943397,-1.1037607,5
179956418171802,-0.01181108,0.013666277,-0.030811433,9.950606,-0.3902668,-0.6296943,5
179956438171802,0.004682282,-0.013822659,0.018668653,14.289032,-0.35914123,0.5411061,5
179956458171802,0.021175643,-0.00038362335,0.07792258,13.400756,0.6703969,1.7071179,5
179956478171802,-0.02219579,0.009390221,-0.1016718,13.661732,-0.54350036,0.89067024,5
179956498171802,0.008347473,-0.012600929,0.06387268,6.8907228,-2.2697725,-1.924997,5
179956518171502,0.018121317,0.062535495,0.044324994,3.4645157,-1.4700848,-3.2825508,5
179956538171502,-0.01425454,-0.027872559,-0.0595221,9.464568,0.3328042,3.301705,5
179956558171502,0.010790935,0.008168491,0.06387268,9.380769,-0.6847626,0.31125572,5
179956578171502,0.0052931476,0.025272716,-0.0008790351,8.38475,-0.26097596,-5.9880815,5
179956598171502,-0.016087135,0.027716177,-0.05280258,8.118986,-1.3958622,0.42618093,5
179956618171502,0.02056478,-0.05230717,0.10907671,16.961042,-0.7781393,2.473286,5
179956638171502,-0.005091562,0.0643681,-0.052191716,16.245155,2.667222,1.4868447,5
179956658171502,-0.0038698313,-0.027872559,-0.0039333613,7.9849067,-2.351178,-0.76616794,5
179956678171502,0.008347473,0.05581598,0.05348797,5.813299,-1.1540405,-0.4189981,5
179956698171502,-0.0063132923,0.027105313,-0.035698354,5.1189594,-0.8236305,-1.2450229,5
179956718171502,0.002238821,-0.037646405,0.044324994,5.604997,-1.2665714,1.228263,5
179956738171502,-0.016087135,0.016720604,-0.028978836,8.830086,0.03351985,-1.0798179,5
179956758171502,0.0028496864,-0.07552005,0.057764027,9.450203,-1.6400782,-4.364763,5
179956778171502,-0.01181108,0.058870304,-0.030200567,15.313782,1.5562786,3.232271,5
179956798171502,-0.013643675,-0.011990063,-0.014928936,17.025688,0.4932206,2.248224,5
179956818171502,-0.003258966,0.005725029,0.05593143,10.410307,-1.2402344,-0.92658436,5
179956838171502,-0.01181108,0.026494447,0.00095356064,4.0798445,-2.3296294,-0.73743665,5
179956858171502,-0.02341752,-0.051696304,-0.0069876877,8.286585,0.16281068,4.336032,5
179956878171502,-0.01425454,0.019164065,0.008894809,7.2522583,-0.91700727,-1.2067145,5
179956898171502,-0.010589349,-0.03153775,0.029664226,9.636956,-0.5698374,-1.6688095,5
179956918171802,-0.030137038,0.016720604,-0.035698354,9.179649,-0.15323359,0.047885496,5
179956938171802,-0.016087135,0.014888008,0.008894809,15.747146,-0.51955765,2.4445546,5
179956958171802,-0.013643675,-0.00038362335,0.019890383,17.030478,1.6616267,3.179597,5
179956978171802,-0.027693577,-0.014433525,-0.024091914,10.992116,-1.4557191,0.6895511,5
179956998171802,-0.012421944,-0.023596503,0.035772882,5.933013,-1.4700848,-2.7582045,5
179957018171468,-0.030137038,0.027716177,-0.04486133,5.212336,-0.749408,-1.8244374,5
179957038171468,-0.011200215,-0.041311596,0.037605476,5.9234357,-1.7214836,4.434197,5
179957058171468,-0.0325805,0.042376947,-0.021037588,8.41827,-0.70870537,-2.2003386,5
179957078171468,-0.021584922,-0.03642467,-0.0039333613,8.865999,-0.28013015,-4.922629,5
179957098171468,-0.020974059,0.030770505,-0.022870185,11.514068,-1.3982565,2.264984,5
179957118171468,-0.01425454,0.022218391,0.04554672,16.609085,0.15802214,4.5874305,5
179957138171468,-0.02586098,0.003281568,-0.0069876877,15.912351,1.7933118,0.52913475,5
179957158171468,-0.02952617,0.0185532,-0.061965562,7.0942364,-2.439766,-1.802889,5
179957178171468,-0.0063132923,-0.015655255,0.07670085,7.2809896,-1.0247496,1.4700848,5
179957198171468,-0.022806654,0.009390221,-0.010652878,8.135746,0.1340794,1.0510867,5
179957218171468,-0.03624569,-0.022374773,-0.06257642,10.908316,-0.76616794,-0.7015225,5
179957238171468,0.0034605516,0.011833681,0.058374893,11.255486,0.48843205,-0.6392714,5
179957258171468,-0.027693577,-0.0107683325,-0.021648454,12.921901,-0.96489275,-1.812466,5
179957278171468,-0.022806654,0.005725029,0.00095356064,17.588343,2.310475,3.8045027,5
179957298171468,-0.009367619,0.046042137,-0.021037588,12.287418,-1.0079896,2.3032923,5
179957318171468,-0.013643675,-0.03581381,0.040048935,3.8906965,-2.631308,-5.0662856,5
179957338171468,-0.0325805,0.03015964,-0.04852652,5.906676,-1.0151725,-3.9936504,5
179957358171468,-0.0075350227,-0.049863707,0.03332942,6.014418,-1.5850099,5.1213536,5
179957378171468,-0.01181108,0.035657424,-0.021648454,8.13814,-1.3455825,0.062251143,5
179957398171468,-0.019752327,-0.011379198,-0.0069876877,8.607418,-0.7039168,-5.5738716,5
179957418171768,-0.017308867,-0.0107683325,0.009505674,9.364009,-1.5395187,1.1492519,5
179957438171768,-0.0063132923,0.028327044,-0.016761532,19.027302,0.009577099,0.021548472,5
179957458171768,-0.01791973,-0.014433525,-0.009431149,12.883593,0.9505271,2.0494993,5
179957478171768,-0.019752327,0.0142771425,-0.024091914,6.665661,-3.2011454,0.44533512,5
179957498171768,0.0071257427,0.0051141637,0.04127067,3.9768906,-0.6249057,-3.4645157,5
179957518171468,-0.030747902,0.028327044,-0.09189796,6.689604,-0.70870537,0.8786988,5
179957538171468,-0.005091562,-0.010157467,0.013170866,11.825323,-0.7446195,0.6057515,5
179957558171468,0.002238821,0.005725029,0.050433647,10.565935,0.7446195,-2.727079,5
179957578171468,-0.019141462,-0.014433525,-0.061354693,9.835681,-0.7685622,-4.3216662,5
179957598171468,-0.009367619,0.031992234,-0.012485474,14.885206,0.071828246,3.5842295,5
179957618171468,-0.005091562,0.008168491,0.013170866,17.044842,0.37590113,3.2466366,5
179957638171468,-0.0014263703,-0.02909429,0.010727405,7.4438004,-0.43815228,-3.8835137,5
179957658171468,-0.022806654,0.03932262,-0.09434141,5.5020437,-2.6791935,-1.3264283,5
179957678171468,0.004071417,-0.050474577,0.050433647,7.8747697,-0.45730647,2.5092,5
179957698171468,0.012623531,0.03749002,0.02294471,9.541185,-0.083799616,-1.2210802,5
179957718171468,-0.026471846,-0.0107683325,-0.07662633,7.47732,-1.6951466,-4.242655,5
179957738171468,0.009569204,0.013055412,0.04982278,6.387925,-1.2881198,-2.0327394,5
179957758171468,-0.0020372355,0.05581598,-0.033865757,17.23399,0.12929083,4.4820824,5
179957778171468,-0.0014263703,-0.05963755,0.012560001,18.177334,2.6504622,4.6903844,5
179957798171468,-0.005091562,0.026494447,-0.040585276,8.973742,-3.1484714,-1.7957062,5
179957818171468,0.009569204,-0.041922458,0.038216338,3.5219781,-2.281744,-4.1804037,5
179957838171468,0.004682282,0.052150786,-0.007598553,4.288146,-0.82123625,-0.8739103,5
179957858171468,-0.01181108,0.035657424,-0.073571995,9.488511,-1.0941836,1.8411974,5
179957878171468,0.016288722,0.017942334,0.064483546,9.265843,-0.2777359,-0.7901107,5
179957898171468,-0.002648101,0.07536367,-0.045472197,7.5898514,-1.3671309,-6.3304625,5
179957918171768,-0.00020463986,-0.057804953,-0.00026816985,11.152532,-0.87151605,0.818842,5
179957938171768,0.005904013,0.014888008,0.021722978,18.5676,0.69673395,4.276175,5
179957958171768,0.0071257427,0.062535495,-0.04852652,6.25624,-1.2905141,-4.563488,5
179957978171768,-0.005091562,0.066811554,-0.039363544,3.9457648,-3.1580484,-2.7582045,5
179957998171768,0.012623531,0.0185532,0.036383744,3.9098508,-1.1875603,1.4748733,5
179958018171468,0.0004062254,0.056426845,-0.061354693,8.8085375,-0.6081458,1.2210802,5
179958038171468,0.016899588,0.013666277,0.0058404827,12.811765,1.1157321,-3.301705,5
179958058171468,-0.011200215,0.057648573,-0.07723719,8.504464,-0.117319465,-2.3392065,5
179958078171468,0.023619104,0.016109737,0.057764027,11.88518,-1.5467016,-2.971295,5
179958098171468,0.0034605516,0.10102,-0.08029152,15.239559,2.142876,3.0646718,5
179958118171468,0.008347473,-0.022985637,-0.01309634,7.1732473,-3.0766432,1.0582695,5
179958138171468,0.014456126,0.052761655,0.019279517,2.928198,-2.482863,-3.2729738,5
179958158171468,0.010790935,0.028937908,-0.043028735,3.2250881,-2.176396,-2.657645,5
179958178171468,0.016288722,0.0185532,0.017446922,5.504438,-1.0917894,2.4110348,5
179958198171468,0.0016279559,0.093078755,-0.07723719,10.175668,0.21787901,0.20111908,5
179958218171468,0.018732183,-0.027261693,0.034551147,7.142122,-1.3623424,-3.6800003,5
179958238171468,0.012012665,0.10102,-0.03630922,6.986494,-1.7502149,1.9034485,5
179958258171468,0.010180069,-0.024207368,-0.02225932,17.245962,0.53392327,3.7207031,5
179958278171468,0.016288722,0.03932262,0.010727405,13.604269,0.9960183,0.3998439,5
179958298171468,0.022397375,0.06986588,-0.0063768225,6.854809,-2.5666625,-1.5299416,5
179958318171468,0.010790935,-0.0028270844,-0.0069876877,4.807704,-0.16281068,-1.3407938,5
179958338171468,0.008347473,0.0888027,-0.0595221,6.2083545,-0.9577099,-0.03351985,5
179958358171468,0.03583641,0.014888008,0.08403123,7.1924014,-1.5826156,-0.11492519,5
179958378171468,0.006514878,0.0729202,-0.06318729,8.961771,0.9385557,1.3479767,5
179958398171468,0.010180069,-0.02909429,-0.0069876877,10.913105,-0.9505271,-5.317684,5
179958418171768,0.031560354,0.029548774,0.043103263,13.338505,0.9505271,4.0343533,5
179958438171768,0.010790935,0.024050986,-0.030200567,11.631387,-0.71828246,3.955342,5
179958458171768,0.015066991,0.019774929,0.024166439,4.5347567,-1.3623424,-0.87151605,5
179958478171768,0.0071257427,0.063757226,-0.045472197,4.740664,-1.4796618,-3.5866237,5
179958498171768,0.02667343,-0.043144193,0.06020749,5.1189594,-0.888276,2.6001825,5
179958518171468,0.004682282,0.04115521,-0.041807007,6.3567996,-1.4700848,1.1540405,5
179958538171468,0.015066991,-0.024818234,0.0052296175,8.039975,-0.91700727,-3.232271,5
179958558171468,0.016899588,0.06497896,0.008894809,10.012857,0.18196489,-0.18675344,5
179958578171468,0.008347473,0.058259442,-0.0045442265,16.975409,0.1340794,1.8364087,5
179958598171468,0.023619104,-0.011379198,0.047990184,14.372831,1.8938714,3.3998702,5
179958618171468,-0.0008155051,0.04726387,-0.07112854,6.409474,-2.4804688,-0.7446195,5
179958638171468,0.02422997,-0.06757881,0.08342037,7.063111,-0.5650489,-0.083799616,5
179958658171468,-0.00020463986,0.057037707,-0.04425047,5.8228765,0.06943397,-0.7302538,5
179958678171468,0.010790935,0.009390221,0.008894809,8.492493,-1.1540405,2.1045675,5
179958698171468,0.023619104,0.061924633,0.035162013,10.671283,1.3958622,-0.967287,5
179958718171468,-0.0044806967,0.0045032986,-0.03997441,11.3105545,-1.3958622,-3.1436827,5
179958738171468,0.01384526,-0.046198517,0.054098837,11.3105545,-1.3958622,-3.1436827,5
179958758171468,0.0034605516,0.022218391,-0.043028735,14.614654,0.34716985,1.2665714,5
179958778171468,0.009569204,-0.062081013,0.04737932,7.6736507,-1.977671,0.93616146,5
179958798171468,0.0010170906,0.062535495,-0.02225932,5.741471,-0.4070267,-2.944958,5
179958818171468,0.0010170906,0.003281568,-0.023481049,4.233078,-0.5602603,0.44054657,5
179958838171468,0.0034605516,0.052761655,-0.020426724,4.233078,-0.5602603,0.44054657,5
179958858171468,0.01384526,0.0185532,0.036383744,7.0008597,-0.0670397,-3.6704233,5
179958878171468,-0.01181108,-0.0046596797,-0.050969984,8.786988,-0.76137936,-0.8356019,5
179958898171468,0.015066991,0.011833681,0.019890383,13.163723,-0.41181526,-0.8834874,5
179958918171768,0.005904013,0.01061195,0.025999036,15.373638,2.2673783,1.472479,5
179958938171768,-0.025250115,0.04115521,-0.09739575,7.90829,-2.3392065,2.1141446,5
179958958171768,0.024840835,0.013055412,0.07120306,5.1644506,-0.5219519,-0.409421,5
179958978171768,-0.0044806967,0.060092036,-0.04791566,5.4565525,-0.4285752,-2.1380875,5
179958998171768,-0.005091562,-0.013822659,-0.01187461,7.283384,-1.4676905,4.635316,5
179959018171468,0.012012665,0.03138137,0.052877106,6.63693,-0.90982443,-4.6496816,5
179959038171468,-0.009367619,0.0038924334,-0.049748253,7.379155,-0.7541966,-6.359194,5
179959058171468,-0.0008155051,-0.0016053538,0.019890383,10.032011,-1.2546,2.7677817,5
179959078171468,-0.01181108,0.026494447,-0.019204993,17.971426,0.6703969,3.8715425,5
179959098171468,0.005904013,-0.037035536,0.03699461,10.230737,0.72785956,-1.2330515,5
